old_path,new_path,title,category,subcategory,kind,status,confidence
flow_and_branching/Control_statements.md,10-language/flow-control/other-flow/spec.md,Control_statements,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/DO.md,10-language/flow-control/other-flow/spec.md,DO,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/DO_LOOP.md,10-language/flow-control/other-flow/spec.md,DO_LOOP,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/ELSE.md,10-language/data-manipulation/conditionals/spec.md,ELSE,10-language,10-language/data-manipulation/conditionals,statement,pruned-2b,high
flow_and_branching/END.md,10-language/flow-control/other-flow/spec.md,END,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/END_IF.md,10-language/data-manipulation/conditionals/spec.md,END_IF,10-language,10-language/data-manipulation/conditionals,statement,pruned-2b,high
flow_and_branching/Ending_Programs_Statements.md,10-language/flow-control/other-flow/spec.md,Ending_Programs_Statements,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Exit_After.md,00-configuration/client-server/Exit_After.md,Exit_After,00-configuration,00-configuration/client-server,statement,pruned-2b,high
flow_and_branching/EXIT_DO.md,10-language/flow-control/other-flow/spec.md,EXIT_DO,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/FOR.md,10-language/flow-control/other-flow/spec.md,FOR,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/FOR_NEXT.md,10-language/flow-control/other-flow/spec.md,FOR_NEXT,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/GOTO.md,10-language/flow-control/other-flow/spec.md,GOTO,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/IF.md,10-language/data-manipulation/conditionals/spec.md,IF,10-language,10-language/data-manipulation/conditionals,statement,pruned-2b,high
flow_and_branching/Line-ref.md,10-language/flow-control/other-flow/spec.md,Line-ref,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Line_Label.md,10-language/syntax/spec.md,Line_Label,10-language,10-language/syntax,statement,pruned-2b,high
flow_and_branching/Line_Label_(program).md,10-language/syntax/spec.md,Line_Label_(program),10-language,10-language/syntax,statement,pruned-2b,high
flow_and_branching/LOOP.md,10-language/flow-control/other-flow/spec.md,LOOP,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Loop_Performance.md,10-language/flow-control/other-flow/spec.md,Loop_Performance,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Loop_Statements.md,10-language/flow-control/other-flow/spec.md,Loop_Statements,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Nested_Control_Structures.md,10-language/flow-control/other-flow/spec.md,Nested_Control_Structures,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/Next_(Statement).md,10-language/flow-control/other-flow/spec.md,Next_(Statement),10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/None.md,90-reference/glossary-stubs/None.md,None,90-reference,90-reference/glossary-stubs,concept,ok,high
flow_and_branching/On.md,10-language/flow-control/other-flow/spec.md,On,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/ON_GOTO.md,10-language/flow-control/other-flow/spec.md,ON_GOTO,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
flow_and_branching/PAUSE.md,10-language/flow-control/other-flow/spec.md,PAUSE,10-language,10-language/flow-control/other-flow,statement,pruned-2b,high
libraries-procedures/.$$$.md,30-io-file/file-model/spec.md,.$$$,30-io-file,30-io-file/file-model,statement,pruned-2b,high
libraries-procedures/Alert.md,70-commands/program-management/Alert.md,Alert,70-commands,70-commands/program-management,statement,pruned-2b,high
libraries-procedures/CHAIN.md,70-commands/program-management/CHAIN.md,CHAIN,70-commands,70-commands/program-management,command,ok,high
libraries-procedures/CHDIR.md,70-commands/file-directory/CHDIR.md,CHDIR,70-commands,70-commands/file-directory,command,pruned-2b,high
libraries-procedures/CLEAR.md,70-commands/program-management/CLEAR.md,CLEAR,70-commands,70-commands/program-management,command,pruned-2b,high
libraries-procedures/Color.exe.md,00-configuration/installation-tooling/spec.md,Color.exe,00-configuration,00-configuration/installation-tooling,config-directive,pruned-2b,high
libraries-procedures/Comparison_of_User-Defined_Function_Features.md,10-language/flow-control/functions-udf/spec.md,Comparison_of_User-Defined_Function_Features,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/DEF.md,10-language/flow-control/functions-udf/spec.md,DEF,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/ECHO.md,70-commands/information/ECHO.md,ECHO,70-commands,70-commands/information,command,pruned-2b,high
libraries-procedures/END_DEF.md,10-language/flow-control/functions-udf/spec.md,END_DEF,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/FNEND.md,10-language/flow-control/functions-udf/spec.md,FNEND,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/FnSnap__Array_Functions.md,50-libraries/fnsnap/FnSnap__Array_Functions.md,FnSnap__Array_Functions,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap__Date_and_Time.md,50-libraries/fnsnap/FnSnap__Date_and_Time.md,FnSnap__Date_and_Time,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap__FNSNAP_Obsolete_functions.md,50-libraries/fnsnap/FnSnap__FNSNAP_Obsolete_functions.md,FnSnap__FNSNAP_Obsolete_functions,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap__Miscellaneous_Functions.md,50-libraries/fnsnap/FnSnap__Miscellaneous_Functions.md,FnSnap__Miscellaneous_Functions,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap__Printing_and_PCL.md,50-libraries/fnsnap/FnSnap__Printing_and_PCL.md,FnSnap__Printing_and_PCL,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap__Window_Maintenance.md,50-libraries/fnsnap/FnSnap__Window_Maintenance.md,FnSnap__Window_Maintenance,50-libraries,50-libraries/fnsnap,function,ok,high
libraries-procedures/FnSnap_Array_Functions.md,50-libraries/fnsnap/_redirects/FnSnap_Array_Functions.md,FnSnap_Array_Functions,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_Date_and_Time.md,50-libraries/fnsnap/_redirects/FnSnap_Date_and_Time.md,FnSnap_Date_and_Time,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_FILE.md,50-libraries/fnsnap/_redirects/FnSnap_FILE.md,FnSnap_FILE,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_FNSNAP_Obsolete_functions.md,50-libraries/fnsnap/_redirects/FnSnap_FNSNAP_Obsolete_functions.md,FnSnap_FNSNAP_Obsolete_functions,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_Miscellaneous_Functions.md,50-libraries/fnsnap/_redirects/FnSnap_Miscellaneous_Functions.md,FnSnap_Miscellaneous_Functions,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_Printing_and_PCL.md,50-libraries/fnsnap/_redirects/FnSnap_Printing_and_PCL.md,FnSnap_Printing_and_PCL,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_Screen_Processing.md,50-libraries/fnsnap/_redirects/FnSnap_Screen_Processing.md,FnSnap_Screen_Processing,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/FnSnap_Window_Maintenance.md,50-libraries/fnsnap/_redirects/FnSnap_Window_Maintenance.md,FnSnap_Window_Maintenance,50-libraries,50-libraries/fnsnap/_redirects,function,duplicate,high
libraries-procedures/Libraries_Tutorial.md,50-libraries/library-facility/Libraries_Tutorial.md,Libraries_Tutorial,50-libraries,50-libraries/library-facility,tutorial,pruned-2b,high
libraries-procedures/Library_(statement).md,50-libraries/library-facility/Library_(statement).md,Library_(statement),50-libraries,50-libraries/library-facility,statement,pruned-2b,high
libraries-procedures/Library_Facility.md,50-libraries/library-facility/Library_Facility.md,Library_Facility,50-libraries,50-libraries/library-facility,statement,ok,high
libraries-procedures/Library_function.md,50-libraries/library-facility/Library_function.md,Library_function,50-libraries,50-libraries/library-facility,statement,pruned-2b,high
libraries-procedures/Library_Functions.md,50-libraries/library-facility/Library_Functions.md,Library_Functions,50-libraries,50-libraries/library-facility,statement,pruned-2b,high
libraries-procedures/Line_Label_(procedure).md,10-language/flow-control/functions-udf/spec.md,Line_Label_(procedure),10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/Line_Number.md,10-language/syntax/spec.md,Line_Number,10-language,10-language/syntax,statement,pruned-2b,high
libraries-procedures/Local_variable.md,10-language/flow-control/functions-udf/spec.md,Local_variable,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/MyEdit_(BR_Edition).md,00-configuration/installation-tooling/MyEdit_(BR_Edition).md,MyEdit_(BR_Edition),00-configuration,00-configuration/installation-tooling,config-directive,ok,high
libraries-procedures/Notepad++.md,00-configuration/installation-tooling/spec.md,Notepad++,00-configuration,00-configuration/installation-tooling,config-directive,pruned-2b,high
libraries-procedures/Paragraph_labels.md,10-language/flow-control/functions-udf/spec.md,Paragraph_labels,10-language,10-language/flow-control/functions-udf,statement,pruned-2b,high
libraries-procedures/PROC.md,70-commands/program-management/PROC.md,PROC,70-commands,70-commands/program-management,command,pruned-2b,high
libraries-procedures/Procedure_Commands.md,70-commands/program-management/Procedure_Commands.md,Procedure_Commands,70-commands,70-commands/program-management,command,pruned-2b,high
libraries-procedures/Procedure_files.md,70-commands/program-management/Procedure_files.md,Procedure_files,70-commands,70-commands/program-management,command,ok,high
libraries-procedures/Program.md,10-language/syntax/spec.md,Program,10-language,10-language/syntax,statement,pruned-2b,high
libraries-procedures/Program_Management_Commands.md,70-commands/program-management/Program_Management_Commands.md,Program_Management_Commands,70-commands,70-commands/program-management,command,pruned-2b,high
libraries-procedures/Release_(library).md,50-libraries/library-facility/Release_(library).md,Release_(library),50-libraries,50-libraries/library-facility,statement,pruned-2b,high
printing-reporting/3.83.md,90-reference/limits-constants/3.83.md,3.83,90-reference,90-reference/limits-constants,constant,ok,med
printing-reporting/3.91.md,90-reference/limits-constants/3.91.md,3.91,90-reference,90-reference/limits-constants,constant,ok,med
printing-reporting/4.16.md,90-reference/limits-constants/4.16.md,4.16,90-reference,90-reference/limits-constants,constant,ok,med
printing-reporting/BRSpool.md,00-configuration/config-directives/BRSpool.md,BRSpool,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
printing-reporting/COLLATE.md,40-io-printing/statements/spec.md,COLLATE,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Connecting_to_Other_Printers_Tutorial.md,40-io-printing/statements/spec.md,Connecting_to_Other_Printers_Tutorial,40-io-printing,40-io-printing/statements,tutorial,pruned-2b,med
printing-reporting/COPY.md,70-commands/file-directory/COPY.md,COPY,70-commands,70-commands/file-directory,statement,pruned-2b,med
printing-reporting/CR.md,40-io-printing/statements/spec.md,CR,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/DIR.md,70-commands/file-directory/DIR.md,DIR,70-commands,70-commands/file-directory,statement,pruned-2b,low
printing-reporting/Direct_Printing.md,00-configuration/config-directives/Direct_Printing.md,Direct_Printing,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
printing-reporting/Displaying_File_Processing_Statements.md,40-io-printing/statements/spec.md,Displaying_File_Processing_Statements,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Drop.md,70-commands/file-directory/Drop.md,Drop,70-commands,70-commands/file-directory,statement,pruned-2b,low
printing-reporting/Export.md,40-io-printing/pcl-pdf/spec.md,Export,40-io-printing,40-io-printing/pcl-pdf,statement,pruned-2b,med
printing-reporting/Facility_Commands.md,40-io-printing/statements/spec.md,Facility_Commands,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Form_feed.md,40-io-printing/statements/spec.md,Form_feed,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/G.md,40-io-printing/statements/spec.md,G,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/Line_Feed.md,40-io-printing/statements/spec.md,Line_Feed,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/MAX_SORT_MEMORY.md,00-configuration/config-directives/MAX_SORT_MEMORY.md,MAX_SORT_MEMORY,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
printing-reporting/Multi-spooled_printers.md,00-configuration/config-directives/Multi-spooled_printers.md,Multi-spooled_printers,00-configuration,00-configuration/config-directives,config-directive,ok,high
printing-reporting/N.md,40-io-printing/statements/spec.md,N,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/Nosort.md,40-io-printing/sort/spec.md,Nosort,40-io-printing,40-io-printing/sort,statement,pruned-2b,high
printing-reporting/Opening_a_Print_File.md,40-io-printing/statements/spec.md,Opening_a_Print_File,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/Overview_of_Sort_Tutorial.md,40-io-printing/sort/spec.md,Overview_of_Sort_Tutorial,40-io-printing,40-io-printing/sort,tutorial,pruned-2b,med
printing-reporting/PAGEOFLOW.md,40-io-printing/statements/spec.md,PAGEOFLOW,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/PAGEOFLOW_(Config).md,40-io-printing/statements/spec.md,PAGEOFLOW_(Config),40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/PCL.md,40-io-printing/pcl-pdf/PCL.md,PCL,40-io-printing,40-io-printing/pcl-pdf,statement,ok,med
printing-reporting/PDF.md,40-io-printing/pcl-pdf/PDF.md,PDF,40-io-printing,40-io-printing/pcl-pdf,statement,ok,med
printing-reporting/PDF_READER.md,00-configuration/config-directives/PDF_READER.md,PDF_READER,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
printing-reporting/PDFs.md,40-io-printing/pcl-pdf/spec.md,PDFs,40-io-printing,40-io-printing/pcl-pdf,statement,pruned-2b,med
printing-reporting/Photo_Sorter.md,40-io-printing/statements/spec.md,Photo_Sorter,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/PIC.md,20-io-screen/fields-attributes/PIC.md,PIC,20-io-screen,20-io-screen/fields-attributes,statement,moved-2b,med
printing-reporting/Picture.md,20-io-screen/controls/Picture.md,Picture,20-io-screen,20-io-screen/controls,statement,moved-2b,med
printing-reporting/PJL.md,40-io-printing/pcl-pdf/spec.md,PJL,40-io-printing,40-io-printing/pcl-pdf,statement,pruned-2b,med
printing-reporting/PNG.md,40-io-printing/pcl-pdf/spec.md,PNG,40-io-printing,40-io-printing/pcl-pdf,statement,pruned-2b,med
printing-reporting/PRINT.md,40-io-printing/statements/spec.md,PRINT,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Print_(disambiguation).md,40-io-printing/statements/spec.md,Print_(disambiguation),40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/Print_Newpage.md,40-io-printing/statements/spec.md,Print_Newpage,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Printer.CLS.md,40-io-printing/statements/spec.md,Printer.CLS,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/PRINTER.md,40-io-printing/statements/PRINTER.md,PRINTER,40-io-printing,40-io-printing/statements,statement,ok,med
printing-reporting/PRINTER.SYS.md,00-configuration/config-directives/PRINTER.SYS.md,PRINTER.SYS,00-configuration,00-configuration/config-directives,config-directive,ok,high
printing-reporting/Printer_Initialization_Statements.md,40-io-printing/statements/spec.md,Printer_Initialization_Statements,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Printer_Reset.md,40-io-printing/statements/spec.md,Printer_Reset,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/PRINTING.md,40-io-printing/statements/spec.md,PRINTING,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/Printing_Barcodes.md,40-io-printing/pcl-pdf/spec.md,Printing_Barcodes,40-io-printing,40-io-printing/pcl-pdf,statement,pruned-2b,med
printing-reporting/Printing_Tutorial.md,40-io-printing/statements/spec.md,Printing_Tutorial,40-io-printing,40-io-printing/statements,tutorial,pruned-2b,med
printing-reporting/PRINTSCREEN.md,40-io-printing/statements/spec.md,PRINTSCREEN,40-io-printing,40-io-printing/statements,statement,pruned-2b,med
printing-reporting/PRN.md,40-io-printing/statements/spec.md,PRN,40-io-printing,40-io-printing/statements,statement,pruned-2b,low
printing-reporting/SORT.md,40-io-printing/sort/spec.md,SORT,40-io-printing,40-io-printing/sort,statement,pruned-2b,high
printing-reporting/SORT_ORDER.md,40-io-printing/sort/spec.md,SORT_ORDER,40-io-printing,40-io-printing/sort,statement,pruned-2b,high
printing-reporting/SPOOLCMD.md,00-configuration/config-directives/SPOOLCMD.md,SPOOLCMD,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
printing-reporting/SPOOLPATH.md,00-configuration/config-directives/SPOOLPATH.md,SPOOLPATH,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
screen-operations/3D_FIELDS.md,20-io-screen/input-output/spec.md,3D_FIELDS,20-io-screen,20-io-screen/input-output,statement,pruned-2b,high
screen-operations/4.17.md,90-reference/limits-constants/4.17.md,4.17,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/4.18a.md,90-reference/limits-constants/4.18a.md,4.18a,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/4.2.md,90-reference/limits-constants/4.2.md,4.2,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/4.20.md,90-reference/limits-constants/4.20.md,4.20,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/4.20ja.md,90-reference/limits-constants/4.20ja.md,4.20ja,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/9.md,90-reference/limits-constants/9.md,9,90-reference,90-reference/limits-constants,constant,ok,med
screen-operations/ALL.md,20-io-screen/fields-attributes/spec.md,ALL,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Attribute_(Config).md,00-configuration/config-directives/Attribute_(Config).md,Attribute_(Config),00-configuration,00-configuration/config-directives,config-directive,ok,high
screen-operations/Attribute_(Screen).md,20-io-screen/fields-attributes/Attribute_(Screen).md,Attribute_(Screen),20-io-screen,20-io-screen/fields-attributes,statement,ok,med
screen-operations/Attribute_statements.md,20-io-screen/fields-attributes/spec.md,Attribute_statements,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/AUTO.md,70-commands/editing/AUTO.md,AUTO,70-commands,70-commands/editing,statement,pruned-2b,med
screen-operations/B.md,90-reference/glossary-stubs/B.md,B,90-reference,90-reference/glossary-stubs,concept,ok,low
screen-operations/Border.md,20-io-screen/windows-cursor/spec.md,Border,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/Border_Spec.md,20-io-screen/windows-cursor/spec.md,Border_Spec,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/Break_(Command).md,70-commands/program-management/Break_(Command).md,Break_(Command),70-commands,70-commands/program-management,command,pruned-2b,high
screen-operations/Button_bar.md,20-io-screen/controls/spec.md,Button_bar,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/Buttonrows.md,20-io-screen/controls/spec.md,Buttonrows,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/Buttons.md,20-io-screen/controls/spec.md,Buttons,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/CAPTION.md,20-io-screen/windows-cursor/spec.md,CAPTION,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/CELL.md,20-io-screen/fields-attributes/spec.md,CELL,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Check_Box.md,20-io-screen/controls/spec.md,Check_Box,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/Checkboxes_Tutorial.md,20-io-screen/controls/spec.md,Checkboxes_Tutorial,20-io-screen,20-io-screen/controls,tutorial,pruned-2b,med
screen-operations/CHG.md,20-io-screen/fields-attributes/spec.md,CHG,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Col.md,20-io-screen/windows-cursor/spec.md,Col,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,high
screen-operations/COLOR.md,20-io-screen/fields-attributes/spec.md,COLOR,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/CONFIG_GUI_OFF.md,00-configuration/config-directives/CONFIG_GUI_OFF.md,CONFIG_GUI_OFF,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
screen-operations/CONFIG_GUI_ON.md,00-configuration/config-directives/CONFIG_GUI_ON.md,CONFIG_GUI_ON,00-configuration,00-configuration/config-directives,config-directive,pruned-2b,high
screen-operations/Control.md,20-io-screen/fields-attributes/spec.md,Control,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,low
screen-operations/Control_Attributes.md,20-io-screen/fields-attributes/spec.md,Control_Attributes,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Control_keys.md,20-io-screen/windows-cursor/spec.md,Control_keys,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,high
screen-operations/Control_Keys_and_Predefined_Functions.md,20-io-screen/windows-cursor/spec.md,Control_Keys_and_Predefined_Functions,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,high
screen-operations/CUR.md,20-io-screen/windows-cursor/spec.md,CUR,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/CURCOL.md,20-io-screen/windows-cursor/spec.md,CURCOL,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/CURPOS.md,20-io-screen/windows-cursor/spec.md,CURPOS,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/CURROW.md,20-io-screen/windows-cursor/spec.md,CURROW,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/CURSOR.md,20-io-screen/windows-cursor/spec.md,CURSOR,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/DATE(Mask).md,20-io-screen/fields-attributes/spec.md,DATE(Mask),20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Date_Picker.md,20-io-screen/controls/spec.md,Date_Picker,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/DB.md,90-reference/glossary-stubs/DB.md,DB,90-reference,90-reference/glossary-stubs,concept,ok,low
screen-operations/Display_Menu.md,20-io-screen/controls/Display_Menu.md,Display_Menu,20-io-screen,20-io-screen/controls,statement,ok,high
screen-operations/DISPLAYED_ORDER.md,20-io-screen/fields-attributes/spec.md,DISPLAYED_ORDER,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/ECOL.md,20-io-screen/windows-cursor/spec.md,ECOL,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,high
screen-operations/ENTER_CRLF.md,20-io-screen/input-output/spec.md,ENTER_CRLF,20-io-screen,20-io-screen/input-output,statement,pruned-2b,high
screen-operations/FIELDHELP.md,20-io-screen/windows-cursor/spec.md,FIELDHELP,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/Fields.md,20-io-screen/fields-attributes/spec.md,Fields,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/FILTER.md,20-io-screen/fields-attributes/spec.md,FILTER,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/FMT.md,20-io-screen/fields-attributes/spec.md,FMT,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/FMT_vs_PIC.md,20-io-screen/fields-attributes/spec.md,FMT_vs_PIC,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/FnSnap__Screen_Processing.md,50-libraries/fnsnap/FnSnap__Screen_Processing.md,FnSnap__Screen_Processing,50-libraries,50-libraries/fnsnap,function,ok,high
screen-operations/FONT.md,20-io-screen/fields-attributes/spec.md,FONT,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/FONTSIZE.md,20-io-screen/fields-attributes/spec.md,FONTSIZE,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Format_Specifications.md,20-io-screen/fields-attributes/Format_Specifications.md,Format_Specifications,20-io-screen,20-io-screen/fields-attributes,statement,ok,med
screen-operations/FREE.md,70-commands/file-directory/FREE.md,FREE,70-commands,70-commands/file-directory,statement,pruned-2b,med
screen-operations/GL.md,90-reference/glossary-stubs/GL.md,GL,90-reference,90-reference/glossary-stubs,concept,ok,low
screen-operations/GRAPHIC_LINEDRAW.md,20-io-screen/windows-cursor/spec.md,GRAPHIC_LINEDRAW,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,low
screen-operations/Grid_Cursor_Move.md,20-io-screen/controls/spec.md,Grid_Cursor_Move,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/Gridlines.md,20-io-screen/controls/spec.md,Gridlines,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/Grids.md,20-io-screen/controls/spec.md,Grids,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/GUIMODE.md,20-io-screen/windows-cursor/spec.md,GUIMODE,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/HELP.md,20-io-screen/windows-cursor/spec.md,HELP,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/Help_Facility.md,20-io-screen/windows-cursor/Help_Facility.md,Help_Facility,20-io-screen,20-io-screen/windows-cursor,statement,ok,med
screen-operations/Hot.md,20-io-screen/fields-attributes/spec.md,Hot,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,low
screen-operations/HTML_Color_Table.md,20-io-screen/fields-attributes/HTML_Color_Table.md,HTML_Color_Table,20-io-screen,20-io-screen/fields-attributes,statement,ok,med
screen-operations/I.md,90-reference/glossary-stubs/I.md,I,90-reference,90-reference/glossary-stubs,concept,ok,low
screen-operations/INPUT.md,20-io-screen/input-output/spec.md,INPUT,20-io-screen,20-io-screen/input-output,statement,pruned-2b,high
screen-operations/INPUT_SELECT.md,20-io-screen/input-output/spec.md,INPUT_SELECT,20-io-screen,20-io-screen/input-output,statement,pruned-2b,high
screen-operations/Keyboard_mapping.md,20-io-screen/windows-cursor/spec.md,Keyboard_mapping,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/L.md,90-reference/glossary-stubs/L.md,L,90-reference,90-reference/glossary-stubs,concept,ok,low
screen-operations/Main_window.md,20-io-screen/windows-cursor/spec.md,Main_window,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
screen-operations/Monochrome_Attributes.md,20-io-screen/fields-attributes/spec.md,Monochrome_Attributes,20-io-screen,20-io-screen/fields-attributes,statement,pruned-2b,med
screen-operations/Multi-Line_Textbox.md,20-io-screen/controls/spec.md,Multi-Line_Textbox,20-io-screen,20-io-screen/controls,statement,pruned-2b,high
screen-operations/NOMAXIMIZE.md,20-io-screen/windows-cursor/spec.md,NOMAXIMIZE,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,med
